,ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,RiskPerformance
145,76.0,159.0,3.0,84.0,21.0,0.0,0.0,95.0,83.0,21.0,1.0,71.0,3.0,1.0,1.0,42.0,69.0,3.0,3.0,1.0,75.0,1.0
146,62.0,27.0,19.0,22.0,3.0,2.0,2.0,100.0,83.0,3.0,0.0,100.0,2.0,4.0,4.0,44.83497092440346,70.2104219767771,4.487420127795527,1.0,1.464035646085296,100.0,0.0
147,81.0,244.0,3.0,128.0,54.0,0.0,0.0,98.0,27.05164066702528,56.0,3.0,41.0,0.0,4.0,4.0,25.0,97.0,6.0,3.0,0.0,90.0,1.0
148,85.0,241.0,7.0,120.0,36.0,0.0,0.0,100.0,83.0,36.0,1.0,39.0,2.0,1.0,1.0,1.0,20.0,3.0,4.0,0.0,50.0,1.0
149,75.0,160.0,5.0,69.0,12.0,0.0,0.0,100.0,83.0,12.0,2.0,42.0,2.0,2.0,2.0,85.0,100.0,2.0,2.0,2.0,83.0,0.0
150,72.0,132.0,2.0,65.0,25.0,0.0,0.0,100.0,83.0,26.0,3.0,42.0,2.0,3.0,3.0,40.0,70.0,5.0,3.0,2.0,73.0,0.0
151,71.0,179.0,4.0,68.0,32.0,1.0,1.0,97.0,50.0,33.0,5.0,21.0,1.0,5.0,5.0,43.0,45.0,12.0,4.0,3.0,76.0,0.0
152,65.0,256.0,40.0,190.0,23.0,1.0,1.0,85.0,5.0,27.0,0.0,52.0,5.0,0.0,0.0,75.0,27.0,4.0,3.0,1.0,88.0,1.0
153,55.0,139.0,3.0,65.0,51.0,0.0,0.0,98.0,2.0,51.0,3.0,27.0,0.0,11.0,9.0,80.0,66.51626155426224,17.0,2.0,10.0,79.0,1.0
154,89.0,137.0,15.0,75.0,14.0,0.0,0.0,100.0,83.0,14.0,0.0,0.0,3.431410433342534,0.0,0.0,3.0,66.51626155426224,3.0,2.397237827715356,0.0,50.0,1.0
155,50.0,222.0,20.0,99.0,24.0,2.0,1.0,81.0,1.0,26.0,0.0,38.0,3.0,1.0,1.0,42.0,67.0,6.0,3.0,2.0,69.0,0.0
156,70.0,218.0,3.0,69.0,24.0,1.0,1.0,88.0,36.0,33.0,3.0,62.0,0.0,5.0,5.0,69.0,83.0,8.0,4.0,1.0,100.0,1.0
157,55.0,156.0,5.0,65.0,59.0,1.0,1.0,98.0,2.0,59.0,5.0,36.0,1.0,12.0,11.0,44.0,91.0,7.0,5.0,1.0,92.0,0.0
158,69.0,82.0,13.0,57.0,15.0,5.0,4.0,67.0,23.0,21.0,0.0,71.0,5.0,2.0,2.0,6.0,66.0,1.0,2.0,1.464035646085296,75.0,0.0
159,62.0,247.0,11.0,93.0,29.0,2.0,2.0,90.0,37.0,29.0,1.0,24.0,16.0,0.0,0.0,67.0,66.51626155426224,11.0,1.0,3.0,100.0,1.0
160,87.0,112.0,5.0,67.0,22.0,0.0,0.0,100.0,83.0,22.0,2.0,55.0,5.0,0.0,0.0,3.0,92.0,1.0,3.0,0.0,44.0,1.0
161,65.0,129.0,10.0,64.0,30.0,0.0,0.0,78.0,2.0,32.0,3.0,34.0,0.0,1.0,1.0,17.0,99.0,2.0,10.0,0.0,67.0,1.0
162,66.0,93.0,7.0,33.0,23.0,0.0,0.0,100.0,83.0,24.0,3.0,33.0,0.0,2.0,2.0,58.0,97.0,8.0,2.0,4.0,63.0,0.0
163,85.0,154.0,45.0,159.0,4.0,0.0,0.0,100.0,83.0,4.0,0.0,50.0,1.595608884350268,0.0,0.0,53.0,70.2104219767771,1.0,2.5639510341916423,0.0,100.0,0.0
164,81.0,212.0,1.0,93.0,37.0,0.0,0.0,100.0,83.0,44.0,5.0,16.0,2.0,3.0,3.0,19.0,66.51626155426224,4.0,2.0,1.0,35.0,1.0
165,65.0,321.0,3.0,74.0,27.0,2.0,1.0,68.0,21.0,31.0,5.0,45.0,0.0,4.0,4.0,11.0,91.0,1.0,4.0,0.0,56.0,1.0
166,65.0,338.0,7.0,55.0,24.0,0.0,0.0,83.0,9.0,24.0,2.0,33.0,0.0,2.0,2.0,13.0,78.0,2.0,2.0,0.0,31.0,1.0
167,85.0,195.0,5.0,87.0,28.0,0.0,0.0,100.0,83.0,29.0,5.0,38.0,0.0,3.0,3.0,11.0,49.0,5.0,3.0,0.0,73.0,1.0
168,67.0,145.0,3.0,58.0,31.0,1.0,1.0,94.0,11.0,32.0,4.0,56.0,3.0,2.0,2.0,18.0,62.0,5.0,6.0,1.0,79.0,1.0
169,92.0,352.0,13.0,120.0,14.0,0.0,0.0,100.0,83.0,17.0,0.0,35.0,4.0,1.0,1.0,11.0,66.51626155426224,2.0,1.0,0.0,60.0,1.0
170,66.0,205.0,4.0,123.0,5.0,1.0,1.0,100.0,83.0,5.0,2.0,40.0,4.0,5.0,5.0,83.0,80.0,1.0,2.0,1.0,100.0,0.0
171,62.0,135.0,8.0,59.0,15.0,2.0,2.0,81.0,4.0,16.0,1.0,81.0,0.0,11.0,10.0,13.0,59.0,2.0,4.0,0.0,100.0,0.0
172,62.0,433.0,1.0,79.0,31.0,3.0,3.0,92.0,24.0,39.0,7.0,85.0,0.0,2.0,2.0,13.0,97.0,1.0,4.0,1.464035646085296,100.0,0.0
173,69.0,175.0,6.0,56.0,17.0,2.0,1.0,90.0,11.0,20.0,3.0,55.0,1.0,1.0,1.0,16.0,92.0,3.0,8.0,0.0,73.0,1.0
174,83.0,344.0,42.0,151.0,10.0,0.0,0.0,90.0,38.0,10.0,0.0,40.0,19.0,0.0,0.0,5.0,70.2104219767771,1.0,2.5639510341916423,1.464035646085296,33.0,0.0
175,57.0,140.0,13.0,67.0,8.0,4.0,4.0,80.0,26.0,10.0,0.0,50.0,3.0,1.0,1.0,93.0,71.0,1.0,2.0,1.0,100.0,0.0
176,66.0,307.0,6.0,125.0,38.0,3.0,1.0,79.0,24.0,49.0,2.0,48.0,4.0,1.0,1.0,45.0,75.0,8.0,3.0,4.0,65.0,0.0
177,66.0,502.0,4.0,145.0,34.0,0.0,0.0,97.0,36.0,37.0,4.0,27.0,4.0,3.0,3.0,80.0,53.0,17.0,3.0,12.0,83.0,0.0
178,64.0,277.0,6.0,94.0,26.0,0.0,0.0,71.0,3.0,28.0,1.0,54.0,5.0,0.0,0.0,52.0,77.0,5.0,4.0,1.0,82.0,0.0
179,81.0,334.0,16.0,104.0,18.0,0.0,0.0,100.0,83.0,19.0,0.0,68.0,9.0,0.0,0.0,29.0,34.0,3.0,3.0,0.0,86.0,1.0
180,63.0,307.0,2.0,85.0,35.0,0.0,0.0,95.0,22.0,38.0,3.0,24.0,0.0,3.0,3.0,38.0,66.51626155426224,5.0,1.0,2.0,50.0,1.0
181,66.0,133.0,6.0,77.0,23.0,0.0,0.0,100.0,83.0,26.0,2.0,42.0,0.0,3.0,3.0,105.0,94.0,6.0,2.0,6.0,100.0,0.0
182,61.0,338.0,2.0,145.0,32.0,0.0,0.0,88.0,4.0,33.0,1.0,27.0,12.0,0.0,0.0,56.0,85.0,15.0,2.0,6.0,78.0,0.0
183,85.0,182.0,13.0,74.0,10.0,0.0,0.0,100.0,83.0,10.0,0.0,50.0,18.0,0.0,0.0,12.0,34.0,4.0,2.0,0.0,86.0,1.0
184,72.0,145.0,7.0,57.0,45.0,0.0,0.0,100.0,83.0,72.0,2.0,74.0,7.0,0.0,0.0,34.0,97.0,4.0,12.0,0.0,73.0,1.0
185,85.0,267.0,18.0,72.0,8.0,0.0,0.0,100.0,83.0,8.0,0.0,25.0,17.0,0.0,0.0,17.0,62.0,2.0,1.0,0.0,75.0,1.0
186,78.0,340.0,8.0,106.0,25.0,0.0,0.0,96.0,7.0,25.0,1.0,56.0,4.0,1.0,1.0,6.0,77.0,2.0,3.0,0.0,56.0,0.0
187,86.0,439.0,2.0,112.0,18.0,0.0,0.0,100.0,83.0,21.0,2.0,57.0,1.0,3.0,3.0,26.0,100.0,3.0,2.0,0.0,83.0,1.0
188,70.0,139.0,5.0,67.0,19.0,1.0,0.0,83.0,19.0,23.0,2.0,57.0,5.0,0.0,0.0,39.0,66.0,2.0,3.0,0.0,100.0,1.0
189,62.0,295.0,7.0,124.0,55.0,0.0,0.0,95.0,8.0,57.0,2.0,39.0,5.0,0.0,0.0,32.0,48.0,6.0,4.0,2.0,57.0,0.0
190,82.0,286.0,1.0,103.0,16.0,0.0,0.0,100.0,83.0,17.0,3.0,47.0,6.0,0.0,0.0,25.0,22.0,4.0,3.0,1.0,89.0,1.0
191,75.0,311.0,8.0,117.0,40.0,0.0,0.0,100.0,83.0,45.0,2.0,42.0,0.0,5.0,5.0,34.0,66.51626155426224,4.0,2.397237827715356,2.0,45.0,1.0
192,66.0,111.0,4.0,40.0,9.0,0.0,0.0,100.0,83.0,9.0,2.0,33.0,1.0,3.0,3.0,80.0,55.0,5.0,2.0,3.0,88.0,1.0
193,93.0,399.0,27.0,174.0,5.0,0.0,0.0,100.0,83.0,5.0,0.0,0.0,2.0,1.0,1.0,0.0,70.2104219767771,0.0,2.5639510341916423,0.0,0.0,0.0
194,67.0,85.0,16.0,48.0,17.0,1.0,0.0,89.0,20.0,18.0,0.0,61.0,4.0,1.0,1.0,44.0,77.0,1.0,2.0,0.0,75.0,0.0
195,64.0,103.0,1.0,52.0,22.0,1.0,1.0,88.0,26.0,24.0,3.0,38.0,1.0,5.0,5.0,29.0,77.0,4.0,3.0,2.0,58.0,0.0
196,67.0,90.0,7.0,38.0,7.0,0.0,0.0,100.0,83.0,7.0,1.0,57.0,5.0,1.0,1.0,91.0,52.0,1.0,2.0,1.0,75.0,0.0
197,81.0,99.0,1.0,54.0,35.0,0.0,0.0,100.0,83.0,36.0,1.0,25.0,0.0,2.0,2.0,8.0,42.0,2.0,3.0,0.0,67.0,1.0
198,80.0,415.0,10.0,129.0,20.0,0.0,0.0,90.0,5.0,20.0,1.0,20.0,3.431410433342534,0.0,0.0,8.0,84.0,1.0,1.0,0.0,50.0,1.0
199,84.0,288.0,2.0,85.0,11.0,0.0,0.0,100.0,83.0,13.0,1.0,38.0,17.0,1.0,0.0,20.0,66.51626155426224,2.0,1.0,1.0,38.0,1.0
200,88.0,209.0,9.0,93.0,19.0,0.0,0.0,100.0,83.0,19.0,1.0,53.0,5.0,0.0,0.0,0.0,66.51626155426224,1.0,1.0,0.0,29.0,1.0
201,82.0,163.0,38.0,92.0,12.0,0.0,0.0,100.0,83.0,12.0,0.0,17.0,18.0,0.0,0.0,33.0,66.51626155426224,4.0,2.397237827715356,0.0,100.0,1.0
202,60.0,281.0,1.0,73.0,35.0,0.0,0.0,78.0,0.0,40.0,4.0,28.0,0.0,8.0,8.0,16.0,86.0,10.0,4.0,2.0,68.0,0.0
203,60.0,164.0,4.0,67.0,18.0,2.0,0.0,67.0,1.0,24.0,2.0,58.0,0.0,5.0,5.0,0.0,53.0,0.0,4.0,0.0,63.0,0.0
204,75.0,407.0,1.0,90.0,27.0,1.0,0.0,94.0,18.0,31.0,3.0,16.0,0.0,1.0,1.0,3.0,66.51626155426224,8.0,2.0,0.0,59.0,1.0
205,59.0,191.0,4.0,74.0,38.0,0.0,0.0,93.0,5.0,40.0,2.0,33.0,1.0,2.0,2.0,48.0,45.0,12.0,3.0,3.0,83.0,0.0
206,75.0,180.0,4.0,74.0,35.0,0.0,0.0,100.0,83.0,36.0,5.0,44.0,0.0,4.0,4.0,41.0,97.0,1.0,3.0,0.0,80.0,1.0
207,73.0,116.0,23.0,65.0,23.0,0.0,0.0,100.0,83.0,23.0,0.0,39.0,1.0,1.0,1.0,25.0,70.0,3.0,4.0,1.0,62.0,1.0
208,87.0,126.0,7.0,71.0,21.0,0.0,0.0,100.0,83.0,22.0,1.0,38.0,13.0,0.0,0.0,10.0,50.0,2.0,2.0,0.0,67.0,1.0
209,90.0,244.0,4.0,96.0,31.0,0.0,0.0,100.0,83.0,31.0,1.0,42.0,0.0,3.0,3.0,2.0,66.51626155426224,1.0,1.0,0.0,20.0,1.0
210,63.0,69.0,3.0,42.0,13.0,7.0,7.0,100.0,83.0,13.0,2.0,15.0,0.0,1.0,1.0,53.0,58.0,6.0,2.0,1.0,89.0,1.0
211,89.0,363.0,1.0,106.0,21.0,0.0,0.0,100.0,83.0,24.0,1.0,29.0,0.0,1.0,1.0,2.0,74.0,5.0,2.0,0.0,64.0,1.0
212,82.0,154.0,1.0,82.0,35.0,0.0,0.0,100.0,83.0,36.0,5.0,42.0,0.0,1.0,1.0,12.0,100.0,2.0,2.0,0.0,44.0,1.0
213,70.0,253.0,33.0,131.0,23.0,1.0,1.0,100.0,83.0,23.0,0.0,35.0,3.431410433342534,0.0,0.0,3.0,48.0,3.0,3.0,0.0,55.0,1.0
214,76.0,170.0,2.0,68.0,32.0,0.0,0.0,97.0,10.0,35.0,5.0,34.0,1.0,3.0,3.0,13.0,0.0,2.0,4.0,0.0,67.0,1.0
215,75.0,325.0,7.0,101.0,23.0,1.0,1.0,96.0,65.0,24.0,1.0,63.0,6.0,0.0,0.0,47.0,70.0,4.0,4.0,0.0,89.0,1.0
216,76.0,220.0,4.0,87.0,31.0,0.0,0.0,94.0,43.0,31.0,3.0,55.0,5.0,1.0,1.0,31.0,64.0,4.0,2.0,0.0,60.0,1.0
217,65.0,145.0,7.0,70.0,40.0,0.0,0.0,100.0,83.0,43.0,4.0,30.0,1.0,9.0,8.0,83.0,77.0,10.0,5.0,6.0,79.0,0.0
218,65.0,293.0,11.0,142.0,20.0,1.0,0.0,38.0,2.0,24.0,1.0,50.0,3.0,13.0,13.0,9.0,32.0,4.0,4.0,2.0,62.0,0.0
219,92.0,474.0,57.0,258.0,8.0,0.0,0.0,100.0,83.0,8.0,0.0,0.0,2.0,1.0,1.0,1.0,70.2104219767771,3.0,2.5639510341916423,0.0,50.0,0.0
220,66.0,234.0,4.0,69.0,54.0,2.0,1.0,98.0,60.0,60.0,4.0,25.0,0.0,2.0,2.0,19.0,62.0,6.0,4.0,0.0,57.0,0.0
221,64.0,432.0,3.0,87.0,34.0,0.0,0.0,97.0,17.0,35.0,7.0,35.0,0.0,2.0,2.0,34.0,47.0,8.0,7.0,2.0,71.0,0.0
222,63.0,130.0,3.0,67.0,25.0,0.0,0.0,86.0,2.0,29.0,1.0,34.0,0.0,0.0,0.0,57.0,75.0,4.0,2.0,2.0,67.0,0.0
223,61.0,251.0,12.0,74.0,15.0,0.0,0.0,93.0,70.0,15.0,0.0,13.0,0.0,1.0,1.0,89.0,70.2104219767771,7.0,1.0,5.0,100.0,0.0
224,76.0,280.0,12.0,77.0,25.0,0.0,0.0,100.0,83.0,25.0,0.0,40.0,0.0,0.0,0.0,17.0,42.0,2.0,4.0,1.0,50.0,1.0
225,60.0,125.0,8.0,34.0,26.0,0.0,0.0,96.0,10.0,26.0,2.0,15.0,0.0,3.0,3.0,56.0,70.0,4.0,1.0,1.0,67.0,0.0
226,89.0,408.0,4.0,108.0,28.0,0.0,0.0,100.0,83.0,30.0,2.0,20.0,0.0,1.0,1.0,10.0,66.0,4.0,2.0,0.0,55.0,1.0
227,85.0,271.0,8.0,96.0,26.0,0.0,0.0,100.0,83.0,26.0,1.0,19.0,0.0,1.0,1.0,4.0,66.51626155426224,3.0,1.0,0.0,25.0,1.0
228,58.0,274.0,11.0,144.0,9.0,2.0,0.0,64.0,41.0,11.0,1.0,36.0,0.0,3.0,3.0,68.0,15.0,2.0,3.0,1.0,100.0,0.0
229,64.0,162.0,5.0,73.0,4.0,3.0,3.0,67.0,54.0,7.0,1.0,33.0,0.0,1.0,1.0,57.0,66.51626155426224,2.0,1.0,0.0,100.0,1.0
230,81.0,306.0,5.0,74.0,16.0,0.0,0.0,100.0,83.0,18.0,1.0,11.0,0.0,0.0,0.0,25.0,101.0,7.0,1.0,1.0,80.0,1.0
231,56.0,82.0,5.0,37.0,29.0,0.0,0.0,93.0,17.0,30.0,3.0,57.0,0.0,1.0,1.0,43.0,85.0,5.0,3.0,2.0,73.0,0.0
232,55.0,99.0,4.0,56.0,35.0,5.0,5.0,92.0,4.0,40.0,3.0,65.0,0.0,0.0,0.0,100.0,45.0,1.0,2.0,1.464035646085296,100.0,0.0
233,51.0,232.0,6.0,93.0,13.0,2.0,1.0,69.0,1.0,16.0,3.0,38.0,0.0,0.0,0.0,94.0,88.0,2.0,3.0,1.0,83.0,0.0
234,68.0,130.0,8.0,51.0,30.0,2.0,2.0,97.0,71.0,36.0,2.0,53.0,0.0,0.0,0.0,59.0,24.0,5.0,4.0,0.0,75.0,0.0
235,55.0,147.0,1.0,83.0,12.0,2.0,2.0,86.0,32.0,15.0,1.0,29.0,0.0,2.0,2.0,66.0,70.2104219767771,6.0,1.0,2.0,89.0,0.0
236,87.0,336.0,4.0,120.0,35.0,0.0,0.0,100.0,83.0,35.0,4.0,14.0,0.0,2.0,2.0,3.0,66.51626155426224,6.0,1.0,0.0,47.0,1.0
237,68.0,264.0,17.0,106.0,22.0,0.0,0.0,88.0,78.0,26.0,0.0,46.0,0.0,0.0,0.0,64.0,65.0,5.0,3.0,3.0,90.0,0.0
238,70.0,233.0,6.0,69.0,31.0,0.0,0.0,97.0,6.0,33.0,1.0,33.0,0.0,0.0,0.0,35.0,68.0,6.0,3.0,1.0,59.0,0.0
239,75.0,254.0,4.0,60.0,9.0,0.0,0.0,100.0,83.0,9.0,2.0,44.0,0.0,1.0,1.0,60.0,95.0,2.0,2.0,0.0,80.0,1.0
240,70.0,321.0,11.0,67.0,13.0,2.0,2.0,82.0,71.0,17.0,1.0,53.0,0.0,4.0,4.0,50.0,80.0,3.0,5.0,0.0,90.0,0.0
241,77.0,165.0,12.0,75.0,20.0,0.0,0.0,95.0,27.05164066702528,20.0,0.0,20.0,0.0,0.0,0.0,41.0,44.0,4.0,2.0,1.0,43.0,1.0
242,73.0,232.0,5.0,72.0,19.0,0.0,0.0,95.0,8.0,19.0,3.0,42.0,0.0,0.0,0.0,35.0,85.0,6.0,2.0,0.0,73.0,0.0
243,60.0,273.0,3.0,126.0,32.0,4.0,4.0,89.0,2.0,35.0,3.0,11.0,0.0,0.0,0.0,37.0,74.0,16.0,2.0,0.0,95.0,1.0
244,77.0,324.0,7.0,85.0,26.0,0.0,0.0,100.0,83.0,26.0,3.0,38.0,0.0,0.0,0.0,16.0,65.0,4.0,4.0,0.0,59.0,0.0
245,80.0,220.0,5.0,105.0,32.0,0.0,0.0,100.0,83.0,32.0,2.0,41.0,0.0,0.0,0.0,36.0,54.0,3.0,4.0,1.0,58.0,1.0
246,82.0,161.0,4.0,60.0,41.0,0.0,0.0,100.0,83.0,44.0,4.0,23.0,0.0,4.0,4.0,2.0,70.2104219767771,3.0,1.0,1.0,29.0,0.0
247,83.0,176.0,8.0,70.0,8.0,0.0,0.0,100.0,83.0,8.0,3.0,50.0,0.0,0.0,0.0,38.0,91.0,2.0,2.0,0.0,80.0,0.0
248,65.0,321.0,6.0,114.0,27.0,1.0,1.0,82.0,17.0,28.0,3.0,32.0,0.0,0.0,0.0,66.0,70.2104219767771,6.0,1.0,1.0,88.0,0.0
249,77.0,140.0,2.0,73.0,15.0,0.0,0.0,88.0,12.0,17.0,2.0,53.0,0.0,1.0,1.0,17.0,64.0,2.0,4.0,1.464035646085296,67.0,0.0
250,66.0,409.0,4.0,138.0,18.0,0.0,0.0,85.0,15.0,20.0,2.0,25.0,0.0,0.0,0.0,55.0,70.2104219767771,7.0,2.5639510341916423,1.0,80.0,0.0
251,84.0,191.0,35.0,104.0,11.0,0.0,0.0,100.0,83.0,12.0,0.0,58.0,0.0,2.0,0.0,4.0,50.0,1.0,2.0,0.0,75.0,0.0
252,59.0,152.0,8.0,50.0,23.0,4.0,2.0,79.0,29.0,29.0,4.0,41.0,0.0,0.0,0.0,70.0,93.0,8.0,3.0,1.0,100.0,0.0
253,66.0,253.0,5.0,125.0,8.0,3.0,0.0,64.0,12.0,11.0,2.0,27.0,0.0,0.0,0.0,80.0,70.2104219767771,2.0,1.0,1.0,60.0,0.0
254,63.0,234.0,25.0,159.0,8.0,2.0,1.0,43.0,23.0,14.0,0.0,14.0,0.0,0.0,0.0,33.0,70.2104219767771,1.0,2.5639510341916423,1.0,33.0,0.0
255,73.0,250.0,6.0,67.0,42.0,0.0,0.0,100.0,83.0,47.0,2.0,49.0,0.0,1.0,1.0,50.0,86.0,4.0,7.0,1.0,69.0,0.0
256,77.0,173.0,14.0,71.0,39.0,0.0,0.0,100.0,83.0,42.0,0.0,31.0,0.0,0.0,0.0,19.0,66.0,8.0,3.0,1.0,50.0,1.0
257,79.0,81.0,8.0,38.0,10.0,0.0,0.0,100.0,83.0,10.0,2.0,20.0,0.0,0.0,0.0,10.0,66.51626155426224,2.0,1.0,0.7092896174863388,50.0,1.0
258,64.0,164.0,8.0,71.0,25.0,1.0,0.0,92.0,7.0,26.0,3.0,38.0,0.0,3.0,3.0,58.0,84.0,3.0,3.0,0.0,67.0,0.0
259,67.0,282.0,11.0,108.0,37.0,0.0,0.0,95.0,3.0,40.0,1.0,43.0,0.0,1.0,1.0,68.0,58.0,5.0,3.0,2.0,80.0,0.0
260,80.0,290.0,5.0,82.0,14.0,0.0,0.0,87.0,17.0,15.0,2.0,60.0,0.0,0.0,0.0,16.0,44.0,3.0,4.0,0.0,78.0,0.0
261,74.0,279.0,3.0,90.0,31.0,1.0,1.0,97.0,12.0,33.0,3.0,18.0,0.0,2.0,2.0,5.0,95.0,4.0,3.0,0.0,47.0,0.0
262,70.0,196.0,4.0,64.0,34.0,0.0,0.0,100.0,83.0,35.0,1.0,37.0,0.0,0.0,0.0,83.0,66.51626155426224,6.0,1.0,3.0,100.0,1.0
263,65.0,77.0,6.0,50.0,2.0,1.0,1.0,67.0,57.0,3.0,1.0,67.0,0.0,0.0,0.0,44.83497092440346,70.2104219767771,4.487420127795527,1.0,1.464035646085296,100.0,0.0
264,69.0,184.0,15.0,76.0,9.0,2.0,2.0,82.0,49.0,11.0,0.0,27.0,0.0,0.0,0.0,66.0,70.2104219767771,4.0,2.5639510341916423,2.0,57.0,0.0
265,73.0,94.0,3.0,49.0,21.0,0.0,0.0,95.0,57.0,22.0,2.0,36.0,0.0,2.0,2.0,42.0,47.0,3.0,2.0,1.0,56.0,0.0
266,66.0,74.0,3.0,21.0,13.0,0.0,0.0,92.0,27.05164066702528,13.0,6.0,23.0,0.0,4.0,4.0,33.0,61.0,5.0,3.0,0.0,73.0,1.0
267,73.0,219.0,4.0,88.0,23.0,0.0,0.0,100.0,83.0,24.0,3.0,46.0,0.0,1.0,1.0,45.0,88.0,6.0,2.0,1.0,89.0,1.0
268,80.0,198.0,10.0,72.0,25.0,0.0,0.0,100.0,83.0,25.0,1.0,24.0,0.0,1.0,1.0,7.0,23.0,1.0,2.0,0.0,50.0,1.0
269,58.0,175.0,6.0,57.0,45.0,1.0,0.0,96.0,8.0,47.0,1.0,53.0,0.0,3.0,3.0,69.0,85.0,6.0,12.0,3.0,78.0,0.0
270,88.0,369.0,7.0,114.0,31.0,0.0,0.0,100.0,83.0,33.0,2.0,33.0,0.0,0.0,0.0,1.0,91.0,2.0,2.0,0.0,36.0,1.0
271,64.0,159.0,1.0,54.0,20.0,1.0,0.0,89.0,20.0,27.0,2.0,52.0,0.0,2.0,2.0,42.0,94.0,4.0,2.0,2.0,86.0,1.0
272,62.0,174.0,2.0,84.0,35.0,0.0,0.0,89.0,38.0,38.0,3.0,32.0,0.0,1.0,1.0,68.0,70.2104219767771,9.0,2.0,3.0,85.0,0.0
273,73.0,144.0,38.0,96.0,13.0,0.0,0.0,85.0,44.0,13.0,0.0,8.0,0.0,0.0,0.0,40.0,5.0,10.0,1.0,1.0,85.0,0.0
274,86.0,266.0,3.0,95.0,12.0,0.0,0.0,100.0,83.0,13.0,3.0,15.0,0.0,0.0,0.0,22.0,70.2104219767771,3.0,2.5639510341916423,0.0,43.0,0.0
275,66.0,375.0,16.0,183.0,21.0,1.0,0.0,83.0,4.0,23.0,0.0,52.0,0.0,3.0,3.0,24.0,70.2104219767771,3.0,2.0,0.0,100.0,0.0
276,69.0,338.0,2.0,62.0,22.0,0.0,0.0,96.0,12.0,23.0,3.0,35.0,0.0,4.0,4.0,25.0,100.0,3.0,2.0,1.0,45.0,1.0
277,58.0,118.0,21.0,66.0,14.0,3.0,0.0,75.0,3.0,20.0,0.0,30.0,0.0,0.0,0.0,62.0,66.0,5.0,4.0,0.0,90.0,0.0
278,75.0,255.0,5.0,102.0,30.0,0.0,0.0,100.0,83.0,32.0,2.0,13.0,0.0,1.0,1.0,39.0,95.0,7.0,2.0,4.0,53.0,0.0
279,75.0,291.0,20.0,118.0,15.0,1.0,0.0,94.0,68.0,17.0,0.0,41.0,0.0,2.0,2.0,48.0,70.2104219767771,3.0,1.0,0.0,83.0,0.0
280,70.0,288.0,8.0,69.0,30.0,0.0,0.0,100.0,83.0,30.0,2.0,20.0,0.0,1.0,1.0,31.0,94.0,5.0,2.0,2.0,39.0,0.0
281,83.0,122.0,13.0,35.0,11.0,0.0,0.0,100.0,83.0,11.0,0.0,36.0,0.0,0.0,0.0,2.0,70.2104219767771,2.0,1.0,0.0,50.0,0.0
282,72.0,72.0,8.0,39.0,18.0,0.0,0.0,100.0,83.0,18.0,2.0,28.0,0.0,2.0,2.0,73.0,70.2104219767771,3.0,1.0,0.0,100.0,0.0
283,84.0,294.0,5.0,119.0,44.0,0.0,0.0,100.0,83.0,47.0,3.0,68.0,0.0,2.0,2.0,4.0,67.0,5.0,8.0,2.0,76.0,1.0
284,68.0,220.0,9.0,69.0,27.0,0.0,0.0,100.0,83.0,27.0,3.0,44.0,0.0,2.0,2.0,95.0,59.0,4.0,4.0,2.0,100.0,0.0
285,76.0,269.0,6.0,107.0,32.0,1.0,1.0,97.0,83.0,32.0,3.0,31.0,0.0,0.0,0.0,42.0,2.0,3.0,2.0,1.0,75.0,1.0
286,82.0,133.0,14.0,88.0,9.0,0.0,0.0,100.0,83.0,9.0,0.0,44.0,0.0,0.0,0.0,0.0,70.2104219767771,0.0,1.0,1.464035646085296,50.0,0.0
287,62.0,21.0,12.0,17.0,4.0,0.0,0.0,100.0,83.0,4.0,0.0,50.0,0.0,4.0,3.0,120.0,83.0,1.0,2.0,1.0,75.0,1.0
288,79.0,106.0,9.0,64.0,16.0,0.0,0.0,100.0,83.0,16.0,1.0,38.0,0.0,2.0,2.0,20.0,44.0,2.0,3.0,1.0,50.0,0.0
289,77.0,191.0,4.0,76.0,20.0,0.0,0.0,100.0,83.0,20.0,2.0,35.0,0.0,3.0,2.0,69.0,17.0,2.0,2.0,1.0,63.0,0.0
290,82.0,247.0,3.0,57.0,46.0,0.0,0.0,98.0,18.0,46.0,3.0,28.0,0.0,0.0,0.0,3.0,45.0,3.0,2.0,0.0,45.0,0.0
291,64.0,120.0,6.0,49.0,15.0,1.0,1.0,88.0,25.0,16.0,2.0,44.0,0.0,1.0,1.0,69.0,81.0,4.0,3.0,2.0,78.0,1.0
292,68.0,343.0,1.0,96.0,40.0,1.0,1.0,90.0,39.0,43.0,3.0,37.0,0.0,11.0,11.0,75.0,58.0,8.0,6.0,4.0,71.0,1.0
293,57.0,123.0,13.0,57.0,5.0,6.0,6.0,71.0,29.0,8.0,0.0,29.0,0.0,2.0,2.0,100.0,70.2104219767771,1.0,1.0,1.0,100.0,0.0
