,age,fnlwgt,education-num,capital-gain,capital-loss,hours-per-week,income,marital-status_Non-Married,native-country_US,occupation_Other,race_White,relationship_Non-Husband,sex_Male,workclass_Private
306,26,193945,12,0,0,45,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
307,46,83082,12,0,0,33,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
308,35,193815,12,0,0,40,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0
309,41,34987,10,0,0,54,1,0.0,1.0,1.0,1.0,0.0,1.0,0.0
310,26,59306,13,0,0,40,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
311,34,142897,14,7298,0,35,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0
312,19,860348,10,0,0,25,0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
313,36,205607,13,0,0,40,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0
314,22,199698,10,0,0,15,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
315,24,191954,10,0,0,40,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
316,77,138714,10,0,0,40,0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
317,22,399087,3,0,0,40,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
318,29,423158,10,0,0,40,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
319,62,159841,9,0,0,24,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
320,39,174308,9,0,0,40,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
321,43,50356,10,0,1485,50,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
322,35,186110,9,0,0,45,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
323,29,200381,7,0,0,40,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
324,76,174309,14,0,0,10,0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
325,63,78383,9,0,0,45,0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
326,23,211601,11,0,0,15,0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
327,43,187728,10,0,1887,50,1,0.0,1.0,0.0,1.0,1.0,0.0,1.0
328,58,321171,9,0,0,40,0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
329,66,127921,9,2050,0,55,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
330,41,206565,10,0,0,45,0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
331,26,224563,13,0,0,40,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
332,47,178686,11,0,0,40,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
333,55,98545,6,0,0,40,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
334,53,242606,9,0,0,40,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
335,17,270942,3,0,0,48,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
336,30,94235,9,0,0,40,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
337,49,71195,14,0,0,60,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
338,19,104112,9,0,0,30,0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
339,45,261192,9,0,0,40,0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
340,26,94936,12,0,0,40,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
341,38,296478,11,7298,0,40,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0
342,36,119272,9,7298,0,40,1,0.0,1.0,1.0,1.0,0.0,1.0,0.0
343,33,85043,9,0,0,20,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
344,22,293364,10,0,0,40,0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
345,43,241895,13,0,0,42,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
346,67,36135,7,0,0,8,0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
347,30,151989,11,0,0,40,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
348,56,101128,12,0,0,25,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
349,31,156464,13,0,0,25,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
350,33,117963,13,0,0,40,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0
351,26,192262,9,0,0,40,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
352,33,111363,13,0,0,40,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0
353,46,329752,7,0,0,30,0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
354,59,372020,13,0,0,40,1,0.0,1.0,1.0,1.0,0.0,1.0,0.0
355,38,95432,9,0,0,40,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0
356,65,161400,7,0,0,40,0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
357,40,96129,11,0,0,40,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0
358,42,111949,9,0,0,35,0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
359,26,117125,5,0,0,40,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
360,36,348022,6,0,0,24,0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
361,62,270092,14,0,0,40,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0
362,43,180609,13,0,0,45,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
363,43,174575,13,0,1564,45,1,1.0,1.0,0.0,1.0,1.0,1.0,1.0
364,22,410439,9,0,0,55,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
365,28,92262,9,0,0,40,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
366,56,183081,10,0,0,45,0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
367,22,362589,12,0,0,15,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
368,57,212448,13,0,0,45,1,1.0,1.0,0.0,1.0,1.0,0.0,1.0
369,39,481060,9,0,0,40,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
370,26,185885,10,0,0,15,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
371,17,89821,7,0,0,10,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
372,40,184018,11,0,0,38,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0
373,45,256649,9,0,0,40,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
374,44,160323,9,0,0,40,0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
375,20,350845,10,0,0,10,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
376,33,267404,9,0,0,40,0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
377,23,35633,10,0,0,40,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
378,46,80914,14,0,0,30,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
379,38,172927,9,0,0,50,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
380,54,174319,9,0,0,40,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
381,46,214955,3,0,2339,45,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
382,25,344991,10,0,0,40,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
383,46,108699,10,0,0,40,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
384,36,117312,10,0,0,40,0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
385,23,396099,9,0,0,25,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
386,29,134152,9,0,0,40,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
387,44,162028,10,0,2415,6,1,0.0,1.0,0.0,1.0,1.0,0.0,1.0
388,19,25429,10,0,0,16,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
389,19,232392,9,0,0,40,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
390,35,220098,9,0,0,40,1,0.0,1.0,1.0,1.0,1.0,0.0,1.0
391,27,301302,13,0,0,50,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
392,46,277946,12,0,0,40,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
393,34,98101,13,7688,0,45,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0
394,34,196164,9,0,0,35,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
395,44,115562,10,0,0,40,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
396,45,96975,10,0,0,40,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
397,20,137300,9,0,0,35,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
398,25,86872,13,0,0,55,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0
399,52,132178,13,0,0,50,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0
400,20,416103,10,0,0,40,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
401,28,108574,10,0,0,40,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
402,50,288353,13,0,0,40,1,0.0,1.0,1.0,1.0,0.0,1.0,0.0
403,34,227689,11,0,0,64,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
404,28,166481,4,0,2179,40,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
405,41,445382,14,0,1977,65,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0
406,28,110145,9,0,0,40,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
407,46,317253,9,0,0,25,0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
408,28,123147,10,0,1887,40,1,0.0,1.0,1.0,1.0,1.0,0.0,0.0
409,32,364657,10,0,0,50,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
410,41,42346,10,0,0,24,0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
411,24,241951,9,0,0,40,0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
412,33,118500,10,0,0,40,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
413,46,188386,16,15024,0,60,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0
414,31,1033222,10,0,0,40,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
415,35,92440,8,0,0,50,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
416,52,190762,2,0,0,40,0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
417,30,426017,7,0,0,19,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
418,34,243867,7,0,0,40,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
419,34,240283,9,0,0,40,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
420,20,61777,10,0,0,30,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
421,17,175024,7,2176,0,18,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
422,32,92003,13,0,0,40,1,0.0,1.0,0.0,1.0,1.0,0.0,0.0
423,29,188401,9,0,0,40,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
424,33,228528,6,0,0,35,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
425,25,133373,9,0,0,60,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
426,36,255191,14,0,1408,40,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
427,23,204653,9,0,0,72,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
428,63,222289,9,0,0,40,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0
429,47,287480,14,0,0,40,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
430,80,107762,9,0,0,24,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
431,17,202521,7,0,0,40,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
432,40,204116,13,2174,0,40,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
433,30,29662,12,0,0,25,1,0.0,1.0,1.0,1.0,1.0,0.0,1.0
434,27,116358,10,0,1980,40,0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
435,33,208405,14,0,0,50,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0
436,34,284843,9,594,0,60,0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
437,34,117018,10,0,0,40,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
438,23,81281,10,0,0,40,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
439,42,340148,10,0,0,40,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
440,29,363425,13,0,0,40,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
441,45,45857,9,0,0,28,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
442,24,191073,9,0,0,40,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
443,44,116632,10,0,0,40,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0
444,27,405855,5,0,0,40,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
445,20,298227,10,0,0,35,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
446,44,290521,9,0,0,40,0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
447,51,56915,9,0,0,40,0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
448,20,146538,9,0,0,40,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
449,17,258872,7,0,0,5,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
450,19,206399,9,0,0,40,0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
451,45,197332,10,0,0,55,1,0.0,1.0,1.0,1.0,0.0,1.0,0.0
452,60,245062,9,0,0,40,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0
453,42,197583,12,0,0,40,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0
454,44,234885,9,0,0,40,1,0.0,1.0,1.0,1.0,1.0,0.0,0.0
455,40,72887,11,0,0,40,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0
456,30,180374,9,0,0,40,0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
457,38,351299,10,0,0,50,0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
458,23,54012,9,0,0,60,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
459,32,115745,10,0,0,40,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
460,44,116632,12,0,0,40,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
461,54,288825,9,0,0,40,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
462,32,132601,13,0,0,50,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
463,50,193374,2,0,0,40,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
464,24,170070,13,0,0,20,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
465,37,126708,9,0,0,60,0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
466,52,35598,9,0,0,40,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
467,38,33983,10,0,0,40,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
468,49,192776,14,0,1977,45,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0
469,30,118551,13,0,0,16,1,0.0,1.0,1.0,1.0,1.0,0.0,1.0
470,60,201965,10,0,0,40,1,1.0,1.0,0.0,1.0,1.0,1.0,1.0
471,22,139883,10,0,0,40,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
472,35,285020,9,0,0,40,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
473,30,303990,9,0,0,60,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
474,67,49401,11,0,0,24,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
475,46,279196,13,0,0,40,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
476,17,211870,5,0,0,6,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
477,22,281432,10,0,0,30,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
478,27,161155,6,0,0,40,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
479,23,197904,9,0,0,35,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
480,33,111746,12,0,0,45,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
481,43,170721,10,0,0,20,0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
482,28,70100,13,0,0,20,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
483,41,193626,9,0,0,40,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
484,52,271749,8,594,0,40,0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
485,25,189775,10,0,0,20,0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
486,63,401531,2,0,0,35,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
487,59,286967,9,0,0,45,0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
488,45,164427,13,0,0,40,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
489,38,91039,13,15024,0,60,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0
490,40,347934,9,0,0,35,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
491,46,371373,9,0,0,40,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
492,35,32220,12,0,0,60,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
493,34,187251,9,0,0,25,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
494,33,178107,13,0,0,20,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
495,41,343121,9,0,0,36,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
496,20,262749,10,0,0,40,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
497,23,403107,3,0,0,40,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
498,26,64293,10,0,0,35,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
499,72,303588,9,0,0,20,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
500,23,324960,9,0,0,40,0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
501,62,114060,9,0,0,40,0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
502,52,48925,10,0,0,40,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
503,58,180980,10,0,0,42,0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
504,25,181054,13,0,0,40,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
505,24,388093,13,0,0,40,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
506,19,249609,10,0,0,8,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
507,43,112131,10,0,0,40,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
508,47,543162,9,0,0,40,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
509,39,91996,9,0,0,40,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
510,49,141944,11,0,1380,42,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
511,53,251804,3,0,0,30,0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
512,32,37070,11,0,0,45,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
513,34,337587,10,0,0,50,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0
514,28,189346,9,0,0,45,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
515,57,222216,11,0,0,38,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
516,25,267044,10,0,0,20,0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
517,20,214635,10,0,0,24,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
518,21,204226,10,0,0,35,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
519,34,108116,13,0,0,50,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0
520,38,99146,13,15024,0,80,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0
521,50,196232,9,7688,0,50,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0
522,24,248344,10,0,0,50,0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
523,37,186035,10,0,0,45,1,0.0,1.0,1.0,1.0,0.0,1.0,0.0
524,44,177905,10,0,0,58,1,1.0,1.0,0.0,1.0,1.0,1.0,1.0
525,28,85812,10,0,0,40,0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
526,42,221172,13,0,0,40,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0
527,74,99183,10,0,0,9,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
528,38,190387,9,0,0,50,0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
529,44,202692,14,0,0,40,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
530,44,109339,7,0,0,46,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
531,26,108658,9,0,0,40,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
532,36,197202,9,0,0,40,0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
533,41,101739,12,0,0,50,1,0.0,1.0,0.0,1.0,1.0,0.0,1.0
534,67,231559,15,20051,0,48,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0
535,39,207853,8,0,0,50,0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
536,57,190942,2,0,0,30,0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
537,29,102345,11,0,0,40,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
538,31,41493,13,0,0,45,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
539,34,190027,9,0,0,40,0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
540,44,210525,10,0,0,40,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
541,29,133937,16,0,0,40,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
542,30,237903,10,0,0,40,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
543,27,163862,9,0,0,40,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
544,27,201872,10,0,0,50,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
545,32,84179,9,0,0,45,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
546,58,51662,6,0,0,8,0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
547,35,233327,10,0,0,40,0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
548,21,259510,9,0,0,36,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
549,28,184831,10,0,0,40,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
550,46,245724,10,0,0,50,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
551,36,27053,9,0,0,40,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
552,72,205343,7,0,0,40,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
553,35,229328,9,0,0,40,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
554,33,319560,11,0,0,40,1,1.0,1.0,1.0,0.0,1.0,0.0,0.0
555,69,136218,7,0,0,40,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
556,35,54576,9,0,0,40,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
557,31,323069,9,0,0,20,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
558,34,148291,9,0,0,32,0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
559,30,152453,7,0,0,40,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
560,28,114053,13,0,0,55,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
561,54,212960,13,0,0,35,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0
562,47,264052,10,0,0,50,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0
563,24,82804,9,0,0,40,0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
564,52,334273,13,0,0,60,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0
565,20,27337,9,0,0,48,0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
566,43,188436,14,5013,0,45,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
567,45,433665,4,0,0,40,0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
568,29,110663,9,0,0,35,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
569,47,87490,14,0,0,42,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
570,24,354351,9,0,0,40,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
571,51,95469,9,0,0,40,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
572,17,242718,7,0,0,12,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
573,37,22463,11,0,1977,40,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0
574,27,158156,16,0,0,70,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
575,29,350162,13,0,0,40,1,0.0,1.0,0.0,1.0,1.0,1.0,1.0
576,18,165532,8,0,0,25,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
577,36,28738,12,0,0,35,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
578,58,283635,13,0,0,40,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
579,26,86646,10,0,0,45,0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
580,65,195733,10,0,0,30,1,0.0,1.0,1.0,1.0,0.0,1.0,0.0
581,57,69884,9,0,0,40,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0
582,59,199713,9,0,0,40,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
583,27,181659,9,0,0,40,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
584,31,340939,13,0,0,40,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
585,21,197747,10,0,0,24,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
586,29,34292,10,0,0,60,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
587,18,156764,7,0,0,40,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
588,52,25826,6,0,1887,47,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0
589,57,103948,13,0,0,80,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
590,42,137390,9,0,0,40,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
591,55,105138,9,0,0,40,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
592,60,39352,4,0,0,48,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
593,31,168387,13,7688,0,40,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0
594,23,117789,13,0,0,40,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
595,27,267147,9,0,0,40,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
596,23,99399,10,0,0,25,0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
597,42,214242,15,0,1902,50,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0
598,25,200408,10,2174,0,40,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
599,49,136455,13,0,0,45,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
600,32,239824,13,0,0,40,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
601,19,217039,10,0,0,28,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
602,60,51290,4,0,0,40,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
603,42,175674,5,0,0,40,0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
604,35,194404,12,0,0,40,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
605,48,45612,9,0,0,37,0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
606,51,410114,14,0,0,40,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0
607,29,182521,9,0,0,40,0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
608,36,339772,9,0,0,40,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
609,17,169658,6,0,0,21,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
610,52,200853,14,6849,0,60,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
611,24,247564,9,0,0,40,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
612,24,249909,9,0,0,50,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
613,26,208122,13,1055,0,40,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
